Modelo,Consulta,No. Resultado más parecido,Campo,Texto,Similitud,Justificación
sentence-transformers 3,,5,claves,"Ingeniería de Software, Aplicación Web, Evaluación Interactiva, Educación secundaria.",0.2161482721567154,
sentence-transformers 3,,5,TOTAL,,1.7941609621047974,
sentence_similarity,Visualización de gráficas 3D con realidad aumentada,1,Titulo,Aplicación móvil para la visualización de gráficas 3D con realidad aumentada.,0.806372344493866,
sentence_similarity,,1,resumen,"Se desea realizar una aplicación móvil como herramienta de apoyo para la visualización de gráficas en tres dimensiones utilizando los 3 ejes coordenados(x, y, z) en apoyo al aprendizaje con la adición de realidad aumentada, de esta forma apoyar a profesores y alumnos en la visualización y comportamiento de dichas gráficas, así como sus cambios respecto a los parámetros que se desee modificar, con diferentes vistas de visualización para el apoyo al estudiante en su aprendizaje, la herramienta podrá guardar y compartir graficas",0.4810606241226196,
sentence_similarity,,1,objetivos,Objetivo general Se desea realizar una aplicación móvil que sirva como herramienta de apoyo tanto a estudiantes como a profesores al momento de requerir visualizar gráficas en 3D ayudándonos con la realidad aumentada.,0.5900980830192566,
sentence_similarity,,1,claves,"aplicación móvil, dispositivo móvil, generación de gráficos por computadora, realidad aumentada.",0.565922737121582,
sentence_similarity,,1,TOTAL,,2.443453788757324,
sentence_similarity,,2,Titulo,Aplicación móvil para la decoración de interiores utilizando realidad aumentada,0.6706933975219727,
sentence_similarity,,2,resumen,"La decoración de interiores ha sido un tema relevante desde el siglo XX, ya que las personas comenzaron a tener la necesidad de vivir en un lugar cómodo y agradable a la vista, sin embargo, realizar el proceso de decoración es cansado y costoso, por esta razón, contribuimos a la generación de una experiencia en tiempo real para creación de escenarios decorativos a través de una aplicación móvil de realidad aumentada que permita modificar la decoración de interiores de las habitaciones de una casa o departamento, esto incluye cambiar el color de las paredes, los muebles y su disposición, el estilo de piso y elementos decorativos, así como la influencia de iluminación",0.4050152897834778,
sentence_similarity,,2,objetivos,"Desarrollar una aplicación móvil con realidad aumentada que, permita a través de la cámara del dispositivo realizar la decoración interior de la sala, comedor, cocina, baño y recámaras de una casa o departamento, con el propósito de facilitar este ejercicio en caso de no contar con algún elemento físico o con el espacio suficiente y así, generar una experiencia en tiempo real para la creación de escenarios decorativos Objetivos específicos Modificar el color de las paredes, los muebles y su disposición, el piso y elementos decorativos (alfombras, cuadros de pintura y lámparas), así como la influencia de la iluminación en estos lugares (luz natural, cálida y blanca) Mostrar sugerencias de decoración basadas en estilos y tendencias de moda. Visualizar un presupuesto final de la remodelación realizada sustentada en los proveedores que ofertan sus productos en la Megalópolis de México.",0.3824781775474548,
sentence_similarity,,2,claves,"realidad aumentada, dispositivos móviles, decoración de interiores.",0.7000447511672974,
sentence_similarity,,2,TOTAL,,2.158231735229492,
sentence_similarity,,3,Titulo,Prototipo de un simulador de circuitos básicos de electrónica digital utilizando la realidad aumentada a través de un dispositivo móvil,0.5444663763046265,
sentence_similarity,,3,resumen,"El presente Trabajo Terminal propone el desarrollo de un prototipo de simulador de circuitos básicos de electrónica digital para dispositivos móviles, implementando nuevas tecnologías como la realidad aumentada, que a través de la cámara del teléfono inteligente, capte la simbología específica de cada componente de los diferentes circuitos, en tarjetas de reconocimiento a través del uso de la visión artificial, desplegando en la pantalla del teléfono el modelo superpuesto en tiempo real, de los mismos dentro de nuestra realidad (RA), permitiendo al usuario interactuar y modificar sus parámetros, además de brindar la posibilidad de modificar de manera modular los diferentes circuitos preestablecidos en la aplicación",0.4378672242164612,
sentence_similarity,,3,objetivos,"Objetivo General Desarrollar un prototipo de un simulador de circuitos básicos de electrónica digital llevado al ambiente de la realidad aumentada, con el fin de dar una herramienta de apoyo al aprendizaje de estudiantes, de las materias de sistemas digitales y a personas que estén interesadas en el desarrollo y diseño de circuitos digitales. Objetivos Específicos  Crear interfaz intuitiva para la visualización de los circuitos en la realidad aumentada. Usar la cámara del dispositivo como medio para interactuar con la realidad aumentada. Implementar el procesamiento de image target a través de la visión artificial. Traducir la tarjeta con image target a los componentes en 3D. Creación de módulos con circuitos básicos de electrónica digital. Permitir la interacción con los circuitos cambiando los parámetros de estos y simulando su aplicación. Mostrar la interacción de los distintos módulos de circuitos. Creación de diseños de circuitos por parte del usuario a partir de los módulos básicos. Documentar el trabajo a realizar.",0.4490283131599426,
sentence_similarity,,3,claves,"Realidad Aumentada, Dispositivo Móvil, Simulación, Electrónica Digital, Image Targets.",0.5786892771720886,
sentence_similarity,,3,TOTAL,,2.010051250457764,
sentence_similarity,,4,Titulo,Sistema Simulador de Conducción de un Automóvil en Realidad Virtual (SSCAVR).,0.3018003106117248,
sentence_similarity,,4,resumen,"El trabajo terminal presentado consiste en el desarrollo de un sistema simulador que emplea la realidad virtual para así poder permitir dar a conocer y evaluar el conocimiento sobre las conductas detectables por foto-multa en la Ciudad de México, en un entorno seguro y controlado, que puede ayudar a mejorar ciertos aspectos de la conducción del usuario",0.4355807304382324,
sentence_similarity,,4,objetivos,"Objetivo general  Implementar un sistema simulador de manejo de un automóvil particular automático, como  un medio para la evaluación de una correcta conducción en la Ciudad de México,  programando el comportamiento de modelos 3D en un entorno de realidad virtual, asistida  por hardware de conducción para PC. Objetivos específicos  Programación de comportamientos de modelos en Tres Dimensiones (3D).  Programación de la lógica de las pruebas de conducción correspondientes a la licencia  tipo .  Diseño de pruebas de conducción en base al reglamento de tránsito (razones didácticas y  heurísticas).  Diseño de la Base de Datos (BD) para registro de resultados.  Registro de resultados.",0.4055355489253998,
sentence_similarity,,4,claves,"Simulación de conducción, realidad virtual, modelos 3D.",0.7639673352241516,
sentence_similarity,,4,TOTAL,,1.906883955001831,
sentence_similarity,,5,Titulo,Prototipo de herramienta de apoyo para la detecci´on y tratamiento del estrabismo mediante realidad virtual: EyeTecDTS,0.5594735145568848,
sentence_similarity,,5,resumen,"En este trabajo terminal se desarrollará un prototipo que sirva como base para el desarrollo de una herramienta que sirva de apoyo a los oftalmólogos para el pre-diagnóstico y tratamiento de la alteración de la visión binocular denominada estrabismo, mediante el uso de realidad virtual Con dicho prototipo se pretende generar una simulación de un pre-diagnóstico automatizado cuya función sea conocer el tipo de estrabismo y ángulo de desviación del ojo estrábico",0.3983106613159179,
sentence_similarity,,5,objetivos,General Desarrollar un prototipo de sistema basado en realidad virtual que sirva como base para la herramienta de apoyo a los oftalmólogos en la realización de un pre-diagnóstico en búsqueda de estrabismo y que proporcione un tratamiento basado en terapia visual que promueva el desarrollo de la visión binocular en el paciente. Específicos Realizar una simulación del pre-diagnóstico utilizando entornos virtuales para poder llevar a cabo las pruebas que identifiquen el tipo de estrabismo y el ángulo de desviación ocular. Implementar el algoritmo SA (Stepwise aproximation) de  que mide el ángulo de desviación ocular de un paciente con estrabismo. Analizar los tipos de estrabismo a los que se les pueda dar un tratamiento con ejercicios oculares y construir escenarios virtuales pertinentes para tal efecto. Desarrollar un entorno virtual basado en especificaciones técnicas de una terapia visualpara el tratamiento del estrabismo.,0.404994785785675,
sentence_similarity,,5,claves,"Realidad Virtual, Oftalmología, Estrabismo.",0.5316567420959473,
sentence_similarity,,5,TOTAL,,1.8944356441497805,
sentence-transformers 1,Visualización de gráficas 3D con realidad aumentada,1,Titulo,Aplicación móvil para la visualización de gráficas 3D con realidad aumentada.,0.7979005575180054,
sentence-transformers 1,,1,resumen,"Se desea realizar una aplicación móvil como herramienta de apoyo para la visualización de gráficas en tres dimensiones utilizando los 3 ejes coordenados(x, y, z) en apoyo al aprendizaje con la adición de realidad aumentada, de esta forma apoyar a profesores y alumnos en la visualización y comportamiento de dichas gráficas, así como sus cambios respecto a los parámetros que se desee modificar, con diferentes vistas de visualización para el apoyo al estudiante en su aprendizaje, la herramienta podrá guardar y compartir graficas",0.5812702775001526,
sentence-transformers 1,,1,objetivos,Objetivo general Se desea realizar una aplicación móvil que sirva como herramienta de apoyo tanto a estudiantes como a profesores al momento de requerir visualizar gráficas en 3D ayudándonos con la realidad aumentada.,0.6913700103759766,
sentence-transformers 1,,1,claves,"aplicación móvil, dispositivo móvil, generación de gráficos por computadora, realidad aumentada.",0.558732271194458,
sentence-transformers 1,,1,TOTAL,,2.6292731761932373,
sentence-transformers 1,,2,Titulo,Aplicación móvil para la decoración de interiores utilizando realidad aumentada,0.6644529104232788,
sentence-transformers 1,,2,resumen,"La decoración de interiores ha sido un tema relevante desde el siglo XX, ya que las personas comenzaron a tener la necesidad de vivir en un lugar cómodo y agradable a la vista, sin embargo, realizar el proceso de decoración es cansado y costoso, por esta razón, contribuimos a la generación de una experiencia en tiempo real para creación de escenarios decorativos a través de una aplicación móvil de realidad aumentada que permita modificar la decoración de interiores de las habitaciones de una casa o departamento, esto incluye cambiar el color de las paredes, los muebles y su disposición, el estilo de piso y elementos decorativos, así como la influencia de iluminación",0.4724684059619903,
sentence-transformers 1,,2,objetivos,"Desarrollar una aplicación móvil con realidad aumentada que, permita a través de la cámara del dispositivo realizar la decoración interior de la sala, comedor, cocina, baño y recámaras de una casa o departamento, con el propósito de facilitar este ejercicio en caso de no contar con algún elemento físico o con el espacio suficiente y así, generar una experiencia en tiempo real para la creación de escenarios decorativos Objetivos específicos Modificar el color de las paredes, los muebles y su disposición, el piso y elementos decorativos (alfombras, cuadros de pintura y lámparas), así como la influencia de la iluminación en estos lugares (luz natural, cálida y blanca) Mostrar sugerencias de decoración basadas en estilos y tendencias de moda. Visualizar un presupuesto final de la remodelación realizada sustentada en los proveedores que ofertan sus productos en la Megalópolis de México.",0.4814029037952423,
sentence-transformers 1,,2,claves,"realidad aumentada, dispositivos móviles, decoración de interiores.",0.7255772948265076,
sentence-transformers 1,,2,TOTAL,,2.343901395797729,
sentence-transformers 1,,3,Titulo,Prototipo de aplicación móvil para temas de Física usando realidad aumentada,0.6180217266082764,
sentence-transformers 1,,3,resumen,"La propuesta consiste en el desarrollo de una aplicación que empleé realidad aumentada para dispositivos móviles Con la finalidad de que el usuario/estudiante, sea capaz de realizar algunas simulaciones que son requeridas para poner en práctica conceptos fundamentales trabajados en sus clases de Física Principalmente se abordarán situaciones problemáticas, que correspondan a Física mecánica, en donde se abordan los temas de velocidad, aceleración, caída libre y tiro parabólico",0.5120660066604614,
sentence-transformers 1,,3,objetivos,Objetivo General Desarrollar una aplicación móvil empleando realidad aumentada para la simulación de problemas relacionados a la física mecánica. Objetivos Específicos  Seleccionar situaciones-problema donde se usa la cinemática. Identificar las variables de las situaciones-problema seleccionadas. Construir el módulo de simulación (va a realizar la evaluación de la fórmula que corresponda). Definir la interfaz de usuario. Construir el módulo de realidad aumentada (se usarán marcas). Validar la aplicación,0.5702009201049805,
sentence-transformers 1,,3,claves,"Dispositivos móviles, realidad aumentada, m-learning, física mecánica, simulación.",0.5231472849845886,
sentence-transformers 1,,3,TOTAL,,2.223435878753662,
sentence-transformers 1,,4,Titulo,Prototipo de un simulador de circuitos básicos de electrónica digital utilizando la realidad aumentada a través de un dispositivo móvil,0.5385580062866211,
sentence-transformers 1,,4,resumen,"El presente Trabajo Terminal propone el desarrollo de un prototipo de simulador de circuitos básicos de electrónica digital para dispositivos móviles, implementando nuevas tecnologías como la realidad aumentada, que a través de la cámara del teléfono inteligente, capte la simbología específica de cada componente de los diferentes circuitos, en tarjetas de reconocimiento a través del uso de la visión artificial, desplegando en la pantalla del teléfono el modelo superpuesto en tiempo real, de los mismos dentro de nuestra realidad (RA), permitiendo al usuario interactuar y modificar sus parámetros, además de brindar la posibilidad de modificar de manera modular los diferentes circuitos preestablecidos en la aplicación",0.503217339515686,
sentence-transformers 1,,4,objetivos,"Objetivo General Desarrollar un prototipo de un simulador de circuitos básicos de electrónica digital llevado al ambiente de la realidad aumentada, con el fin de dar una herramienta de apoyo al aprendizaje de estudiantes, de las materias de sistemas digitales y a personas que estén interesadas en el desarrollo y diseño de circuitos digitales. Objetivos Específicos  Crear interfaz intuitiva para la visualización de los circuitos en la realidad aumentada. Usar la cámara del dispositivo como medio para interactuar con la realidad aumentada. Implementar el procesamiento de image target a través de la visión artificial. Traducir la tarjeta con image target a los componentes en 3D. Creación de módulos con circuitos básicos de electrónica digital. Permitir la interacción con los circuitos cambiando los parámetros de estos y simulando su aplicación. Mostrar la interacción de los distintos módulos de circuitos. Creación de diseños de circuitos por parte del usuario a partir de los módulos básicos. Documentar el trabajo a realizar.",0.5348172187805176,
sentence-transformers 1,,4,claves,"Realidad Aumentada, Dispositivo Móvil, Simulación, Electrónica Digital, Image Targets.",0.6079797744750977,
sentence-transformers 1,,4,TOTAL,,2.184572219848633,
sentence-transformers 1,,5,Titulo,Sistema Simulador de Conducción de un Automóvil en Realidad Virtual (SSCAVR).,0.3397203385829925,
sentence-transformers 1,,5,resumen,"El trabajo terminal presentado consiste en el desarrollo de un sistema simulador que emplea la realidad virtual para así poder permitir dar a conocer y evaluar el conocimiento sobre las conductas detectables por foto-multa en la Ciudad de México, en un entorno seguro y controlado, que puede ayudar a mejorar ciertos aspectos de la conducción del usuario",0.5181154012680054,
sentence-transformers 1,,5,objetivos,"Objetivo general  Implementar un sistema simulador de manejo de un automóvil particular automático, como  un medio para la evaluación de una correcta conducción en la Ciudad de México,  programando el comportamiento de modelos 3D en un entorno de realidad virtual, asistida  por hardware de conducción para PC. Objetivos específicos  Programación de comportamientos de modelos en Tres Dimensiones (3D).  Programación de la lógica de las pruebas de conducción correspondientes a la licencia  tipo .  Diseño de pruebas de conducción en base al reglamento de tránsito (razones didácticas y  heurísticas).  Diseño de la Base de Datos (BD) para registro de resultados.  Registro de resultados.",0.4991326034069061,
sentence-transformers 1,,5,claves,"Simulación de conducción, realidad virtual, modelos 3D.",0.7644705772399902,
sentence-transformers 1,,5,TOTAL,,2.121438980102539,
sentence-transformers 2,Visualización de gráficas 3D con realidad aumentada,1,Titulo,Aplicación móvil para la visualización de gráficas 3D con realidad aumentada.,0.9008608460426332,
sentence-transformers 2,,1,resumen,"Se desea realizar una aplicación móvil como herramienta de apoyo para la visualización de gráficas en tres dimensiones utilizando los 3 ejes coordenados(x, y, z) en apoyo al aprendizaje con la adición de realidad aumentada, de esta forma apoyar a profesores y alumnos en la visualización y comportamiento de dichas gráficas, así como sus cambios respecto a los parámetros que se desee modificar, con diferentes vistas de visualización para el apoyo al estudiante en su aprendizaje, la herramienta podrá guardar y compartir graficas",0.7561691403388977,
sentence-transformers 2,,1,objetivos,Objetivo general Se desea realizar una aplicación móvil que sirva como herramienta de apoyo tanto a estudiantes como a profesores al momento de requerir visualizar gráficas en 3D ayudándonos con la realidad aumentada.,0.7767812013626099,
sentence-transformers 2,,1,claves,"aplicación móvil, dispositivo móvil, generación de gráficos por computadora, realidad aumentada.",0.7939750552177429,
sentence-transformers 2,,1,TOTAL,,3.2277863025665283,
sentence-transformers 2,,2,Titulo,Aplicación móvil para la decoración de interiores utilizando realidad aumentada,0.7521885633468628,
sentence-transformers 2,,2,resumen,"La decoración de interiores ha sido un tema relevante desde el siglo XX, ya que las personas comenzaron a tener la necesidad de vivir en un lugar cómodo y agradable a la vista, sin embargo, realizar el proceso de decoración es cansado y costoso, por esta razón, contribuimos a la generación de una experiencia en tiempo real para creación de escenarios decorativos a través de una aplicación móvil de realidad aumentada que permita modificar la decoración de interiores de las habitaciones de una casa o departamento, esto incluye cambiar el color de las paredes, los muebles y su disposición, el estilo de piso y elementos decorativos, así como la influencia de iluminación",0.6923120021820068,
sentence-transformers 2,,2,objetivos,"Desarrollar una aplicación móvil con realidad aumentada que, permita a través de la cámara del dispositivo realizar la decoración interior de la sala, comedor, cocina, baño y recámaras de una casa o departamento, con el propósito de facilitar este ejercicio en caso de no contar con algún elemento físico o con el espacio suficiente y así, generar una experiencia en tiempo real para la creación de escenarios decorativos Objetivos específicos Modificar el color de las paredes, los muebles y su disposición, el piso y elementos decorativos (alfombras, cuadros de pintura y lámparas), así como la influencia de la iluminación en estos lugares (luz natural, cálida y blanca) Mostrar sugerencias de decoración basadas en estilos y tendencias de moda. Visualizar un presupuesto final de la remodelación realizada sustentada en los proveedores que ofertan sus productos en la Megalópolis de México.",0.7158960103988647,
sentence-transformers 2,,2,claves,"realidad aumentada, dispositivos móviles, decoración de interiores.",0.748415470123291,
sentence-transformers 2,,2,TOTAL,,2.9088120460510254,
sentence-transformers 2,,3,Titulo,Generador de un Modelo 3D a partir de fotografías utilizando como caso  de prueba una tienda virtual,0.7499877214431763,
sentence-transformers 2,,3,resumen,En este documento se presenta la propuesta de trabajo terminal que tiene como finalidad desarrollar un sistema software que a partir de un conjunto de fotografías de cuerpo completo de una persona sean procesadas para así obtener determinadas medidas y que estas permitan crear un modelo 3D del cuerpo de dicha persona Utilizar el modelo 3D para poder ayudar a las personas en la adquisición de prendas de vestir en una tienda en línea,0.711449146270752,
sentence-transformers 2,,3,objetivos,"General Diseñar un software que a partir de un conjunto de fotografías de cuerpo completo para poder adquirir las variables de altura y anchura, cuya finalidad permita crear un modelo digital del cuerpo humano en 3D y utilizarlo en una tienda de ropa en línea. Implementar un algoritmo para digitalizar las medidas de la persona. Crear un método para modelar las medidas de la persona en 3D. Desarrollar un entorno donde el usuario pueda modelar prendas en su propio modelo.",0.7294912934303284,
sentence-transformers 2,,3,claves,"Análisis y procesamiento de imágenes, Ingeniería de Software, Modelado 3D.",0.6862301826477051,
sentence-transformers 2,,3,TOTAL,,2.8771584033966064,
sentence-transformers 2,,4,Titulo,Prototipo de Sistema de Reconstrucción Tridimensional de un Espacio Cerrado,0.7051851153373718,
sentence-transformers 2,,4,resumen,"El riesgo potencial que se tiene en la exploración de espacios cerrados ha orillado a la creación de diversas soluciones que proporcionen una recreación en tercera dimensión de dicho espacio, con el objetivo de facilitar las labores de exploración Las técnicas ya existentes son de un uso muy especializado, además de requerir bastante tiempo en la instalación de los dispositivos de sensado[1] El presente prototipo pretende ofrecer una solución, que a partir de la obtención de datos usando un vehículo no tripulado, se recree el modelo 3D[2], atacando los problemas de escaneo de superficies, almacenamiento de datos, y procesamiento de la información que este tipo de solución implica",0.7085415124893188,
sentence-transformers 2,,4,objetivos,"Desarrollar un prototipo capaz de detectar los datos recabados de superficies dentro de un espacio cerrado, así como también desarrollar el procesamiento de la información obtenida con el fin de poder reconstruir una réplica tridimensional utilizable para un posterior análisis.",0.6459460854530334,
sentence-transformers 2,,4,claves,"Modelado 3D, Geometría Computacional, Graficación.",0.7860636711120605,
sentence-transformers 2,,4,TOTAL,,2.845736265182495,
sentence-transformers 2,,5,Titulo,"Software de simulación gráfica y animaciones en 3D para el aprendizaje
interactivo de la materia de mecánica y electromagnetismo de la ISC de la
ESCOM (SSIG-3D).",0.7007135152816772,
sentence-transformers 2,,5,resumen,"Se presenta un protocolo para crear un ambiente gráfico tridimensional capaz de simular trayectorias, espacios vectoriales y animación en 3D, de diversos problemas aplicados en la materia de mecánica clásica y electromagnetismo; y de la materia de análisis vectorial de la ISC de la ESCOM El software propuesto a desarrollar sentará las bases para el desarrollo de un laboratorio virtual de física más completo",0.7239821553230286,
sentence-transformers 2,,5,objetivos,"Objetivos Objetivos generales: Desarrollar un software que muestre de manera visual e interactiva ejemplos de temas de la materia de  mecánica y electromagnetismo, que sirva como una herramienta auxiliar para los profesores y estudiantes  de la carrera de Ingeniería en Sistemas Computacionales de la Escuela Superior de Cómputo y carreras  afines, para mejorar su entendimiento y aprendizaje. Objetivos específicos Desarrollar un módulo (conjunto de problemas resueltos afines a ese tema) que sea  capaz de graficar vectores en 3D y realizar operaciones como la suma, el producto  interno y el producto cruz entre vectores; resaltando la importancia, por ejemplo, de la  mano derecha en el producto cruz, también se aprovechará en este módulo mostrar la  diferencia entre un sistema dextrógiro y levógiro.  Desarrollar un módulo que enseñe los principios de la primera, segunda y tercera ley  de Newton, donde se aplicarán aspectos gráficos en 3D del comportamiento de las  fuerzas.  Desarrollar un módulo para el estudio del tiro parabólico, esto incluirá animación  virtual en 3D.  Desarrollar un módulo para el estudio y comprensión de diferentes sistemas  ortogonales de coordenadas (sistemas de coordenadas cartesianas esféricas y  cilíndricas)  Desarrollar un módulo para el estudio del ángulo sólido.  Desarrollar un módulo para el cálculo del campo eléctrico con cargas puntuales.  Desarrollar modulo para el cálculo del campo magnético.",0.6866933107376099,
sentence-transformers 2,,5,claves,"Software de simulación gráfica, laboratorio de física, análisis vectorial, Python, visualización y  animación tridimensional.",0.7209840416908264,
sentence-transformers 2,,5,TOTAL,,2.832373142242432,
sentence-transformers 3,Visualización de gráficas 3D con realidad aumentada,1,Titulo,Aplicación móvil para la visualización de gráficas 3D con realidad aumentada.,0.7845150232315063,
sentence-transformers 3,,1,resumen,"Se desea realizar una aplicación móvil como herramienta de apoyo para la visualización de gráficas en tres dimensiones utilizando los 3 ejes coordenados(x, y, z) en apoyo al aprendizaje con la adición de realidad aumentada, de esta forma apoyar a profesores y alumnos en la visualización y comportamiento de dichas gráficas, así como sus cambios respecto a los parámetros que se desee modificar, con diferentes vistas de visualización para el apoyo al estudiante en su aprendizaje, la herramienta podrá guardar y compartir graficas",0.6305278539657593,
sentence-transformers 3,,1,objetivos,Objetivo general Se desea realizar una aplicación móvil que sirva como herramienta de apoyo tanto a estudiantes como a profesores al momento de requerir visualizar gráficas en 3D ayudándonos con la realidad aumentada.,0.7417950630187988,
sentence-transformers 3,,1,claves,"aplicación móvil, dispositivo móvil, generación de gráficos por computadora, realidad aumentada.",0.6320836544036865,
sentence-transformers 3,,1,TOTAL,,2.788921594619751,
sentence-transformers 3,,2,Titulo,Aplicación móvil de recorrdo con realidad aumentada que pueda ser usada en las instalaciones del planetario Luis Enrique Erro,0.5731798410415649,
sentence-transformers 3,,2,resumen,"Este trabajo terminal se enfoca en el desarrollo de una aplicación de cómputo móvil con realidad aumentada, para que pueda ser usada en las instalaciones del Planetario Luis Enrique Erro del Instituto Politécnico Nacional, que usará diversas tecnologías de modelado de escenarios en tercera dimensión Se desarrollará aplicando conocimientos y técnicas de la ingeniería de software para el desarrollo del sistema en realidad aumentada brindando una nueva experiencia en la interacción del visitante",0.6349217295646667,
sentence-transformers 3,,2,objetivos,"Desarrollar una aplicación de realidad aumentada para teléfonos con sistema operativo Android que se pueda implementar en las instalaciones del Planetario Luis Enrique Erro, permitiéndole al visitante visualizar un recorrido con modelos en 3D, apoyándose de láminas con códigos QR. Objetivos específicos  Utilizar técnicas de ingeniería de software y cumplir con la metodología para llevar a cabo el desarrollo de la aplicación.  Implementar los eventos establecidos por SCRUM para mantener una comunicación continua entre el equipo y prevenir retrasos en el desarrollo.  Desarrollar y modelar las animaciones 3D para el recorrido del museo.  Crear códigos QR que permitan a la aplicación mostrar la animación correspondiente.",0.7238596677780151,
sentence-transformers 3,,2,claves,"Desarrollo de Aplicaciones para Dispositivos Móviles, Programación Orientada a Objetos, Realidad Aumentada.",0.6242848634719849,
sentence-transformers 3,,2,TOTAL,,2.556246042251587,
sentence-transformers 3,,3,Titulo,Prototipo de aplicación móvil con realidad aumentada para el Museo del Cárcamo de Dolores de la CDMX.,0.6441790461540222,
sentence-transformers 3,,3,resumen,"Se implementará un sistema de visión por computadora mediante métodos de procesamiento y reconocimiento de imágenes, técnicas de machine learning y geolocalización, esto para poder identificar el Museo del Cárcamo de Dolores de la Ciudad de México desde distintos ángulos dentro de un espacio limitado para así desplegar elementos de realidad aumentada a través de una aplicación móvil del sistema operativo Android Esta aplicación móvil servirá como una guía que permita a los visitantes del Museo del Cárcamo de Dolores conocerlo interactuando con una de las innovaciones tecnológicas como lo es la realidad aumentada",0.6198471784591675,
sentence-transformers 3,,3,objetivos,"General Desarrollar un sistema prototipo de aplicación móvil para Android con realidad aumentada basado en visión por computadora y dirigido a los visitantes del Museo del Cárcamo de Dolores, que involucre el reconocimiento de imágenes y machine learning, con la finalidad de desplegar animaciones con realidad aumentada sobre la fachada de este edificio de la Ciudad de México. Específicos Diseñar un modelo de Machine Learning que sea capaz de reconocer la fachada del Museo del Cárcamo de Dolores con una precisión arriba del 85%.  Crear una aplicación móvil que incorpore el Modelo de Machine Learn Diseñar la animación y/o texto para la aplicación móvil por medio de realidad aumentada, que será visualizada sobre la fachada del Museo del Cárcamo de Dolores pudiendo brindar información sobre datos de la construcción, fechas, entre otros.",0.6662170886993408,
sentence-transformers 3,,3,claves,"Visión por computadora, Machine learning, Aplicación móvil, Realidad aumentada.",0.5232583284378052,
sentence-transformers 3,,3,TOTAL,,2.4535017013549805,
sentence-transformers 3,,4,Titulo,Generador de un Modelo 3D a partir de fotografías utilizando como caso  de prueba una tienda virtual,0.7495721578598022,
sentence-transformers 3,,4,resumen,En este documento se presenta la propuesta de trabajo terminal que tiene como finalidad desarrollar un sistema software que a partir de un conjunto de fotografías de cuerpo completo de una persona sean procesadas para así obtener determinadas medidas y que estas permitan crear un modelo 3D del cuerpo de dicha persona Utilizar el modelo 3D para poder ayudar a las personas en la adquisición de prendas de vestir en una tienda en línea,0.6075986623764038,
sentence-transformers 3,,4,objetivos,"General Diseñar un software que a partir de un conjunto de fotografías de cuerpo completo para poder adquirir las variables de altura y anchura, cuya finalidad permita crear un modelo digital del cuerpo humano en 3D y utilizarlo en una tienda de ropa en línea. Implementar un algoritmo para digitalizar las medidas de la persona. Crear un método para modelar las medidas de la persona en 3D. Desarrollar un entorno donde el usuario pueda modelar prendas en su propio modelo.",0.5978710651397705,
sentence-transformers 3,,4,claves,"Análisis y procesamiento de imágenes, Ingeniería de Software, Modelado 3D.",0.478905975818634,
sentence-transformers 3,,4,TOTAL,,2.433947801589966,
sentence-transformers 3,,5,Titulo,Sistema Simulador de Conducción de un Automóvil en Realidad Virtual (SSCAVR).,0.511563241481781,
sentence-transformers 3,,5,resumen,"El trabajo terminal presentado consiste en el desarrollo de un sistema simulador que emplea la realidad virtual para así poder permitir dar a conocer y evaluar el conocimiento sobre las conductas detectables por foto-multa en la Ciudad de México, en un entorno seguro y controlado, que puede ayudar a mejorar ciertos aspectos de la conducción del usuario",0.5215818881988525,
sentence-transformers 3,,5,objetivos,"Objetivo general  Implementar un sistema simulador de manejo de un automóvil particular automático, como  un medio para la evaluación de una correcta conducción en la Ciudad de México,  programando el comportamiento de modelos 3D en un entorno de realidad virtual, asistida  por hardware de conducción para PC. Objetivos específicos  Programación de comportamientos de modelos en Tres Dimensiones (3D).  Programación de la lógica de las pruebas de conducción correspondientes a la licencia  tipo .  Diseño de pruebas de conducción en base al reglamento de tránsito (razones didácticas y  heurísticas).  Diseño de la Base de Datos (BD) para registro de resultados.  Registro de resultados.",0.5695623159408569,
sentence-transformers 3,,5,claves,"Simulación de conducción, realidad virtual, modelos 3D.",0.819365918636322,
sentence-transformers 3,,5,TOTAL,,2.4220733642578125,
sentence_similarity,Redes convolucionales,1,Titulo,Aplicación web para votación de alumnos consejeros en ESCOM con tecnología blockchain,0.4015113711357116,
sentence_similarity,,1,resumen,"El presente trabajo terminal tiene como objetivo desarrollar un aplicación web con tecnología blockchain enfocado a la comunidad estudiantil de la ESCOM, que permita la votación de alumnos consejeros así como poder visualizar sus propuestas Las votaciones como proceso democrático son relevantes para la toma de decisiones dentro de una institución, es por ello que se debe seleccionar el candidato que mejor represente los ideales de la mayoría, de manera democrática y segura Una buena elección debe ser confiable y transparente; con la tecnología blockchain se puede emitir un voto de manera inmutable para así garantizar su legitimidad Los resultados le serán transparentes al alumno que podrá visualizar los resultados en tiempo real",0.3836648166179657,
sentence_similarity,,1,objetivos,Desarrollar una aplicación Web con tecnología blockchain que sirva como herramienta para la comunidad estudiantil de ESCOM en la votación para alumnos consejeros.,0.4103156626224518,
sentence_similarity,,1,claves,"Aplicación Web, blockchain, bases de datos, votaciones.",0.3666220605373382,
sentence_similarity,,1,TOTAL,,1.562113881111145,
sentence_similarity,,2,Titulo,Aplicación web de apoyo para la jornada electoral y resultados (NETOLI),0.3406321108341217,
